year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2023,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,8493979445.530605,5097026248.823323,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22.3511148,78.6677428
2023,Indonesia,5,5,1,0,NA,NA,2,1,Y,0,NA,NA,26982889675.003056,37948202311.28206,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-2.4833826,117.8902853
2023,Japan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,22752516527.983593,19066520821.427193,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5748441,139.2394179
2023,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,8100866247.21005,9186971711.872755,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,48.1012954,66.7780818
2023,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,1520464282.2284703,695498317.7593832,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,41.5089324,74.724091
2023,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,3,1,Y,307249207.0666089,NA,NA,10247067197.347498,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,20.0171109,103.378253
2023,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,1126580425.9108992,NA,NA,21122378127.40104,33211461319.89247,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5693754,102.2656823
2023,Mongolia,NA,NA,NA,NA,NA,NA,1,2,Y,655464975.0754323,NA,NA,1536469303.0901794,6931861937.819793,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8250388,103.8499736
2023,Myanmar,23,23,1,0,NA,NA,1,NA,N,NA,NA,NA,3908256902.0513086,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1750495,95.9999652
2023,Nepal,NA,NA,NA,NA,NA,NA,NA,1,N,NA,NA,NA,412336731.6119799,329256598.4852994,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3780464,83.9999901
2023,Pakistan,NA,NA,NA,NA,NA,NA,4,3,Y,1536246035.3330443,NA,NA,6454525889.821869,4033773614.0573225,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,30.3308401,71.247499
2023,Philippines,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,1222084165.594623,1762367248.5373113,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5904492,120.9803621
2023,Russia,NA,NA,NA,NA,NA,NA,7,3,Y,133141323.06219718,NA,NA,10925970553.430588,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,64.6863136,97.7453061
2023,Russia,NA,NA,NA,NA,NA,NA,7,3,Y,133141323.06219718,NA,NA,10925970553.430588,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,64.6863136,97.7453061
2023,Singapore,NA,NA,NA,NA,NA,NA,3,2,Y,2355577254.177335,NA,NA,132414019827.11691,169328736686.54538,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357107,103.8194992
2023,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,10241640.23555363,NA,NA,7157552618.157548,22935396658.038548,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.638392,127.6961188
2023,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,2344178615.844371,1775429704.5033927,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,38.6281733,70.8156541
2023,Thailand,NA,NA,NA,NA,NA,NA,3,3,Y,83981449.93153976,NA,NA,22213675114.955338,42752538603.69886,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8971921,100.83273
2023,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,434531082.9172411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3763807,59.3924609
2023,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.32373,63.9528098
2023,Viet Nam,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,20723079496.76649,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,15.9266657,107.9650855
2023,Viet Nam,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,20723079496.76649,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,15.9266657,107.9650855
2024,Bangladesh,NA,NA,NA,NA,NA,NA,NA,1,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4769288,90.2934413
2024,Cambodia,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5433216,104.8144914
2024,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22.3511148,78.6677428
2024,Indonesia,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-2.4833826,117.8902853
2024,Japan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5748441,139.2394179
2024,Kazakhstan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,48.1012954,66.7780818
2024,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,41.5089324,74.724091
2024,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,41.5089324,74.724091
2024,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,NA,1,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0171109,103.378253
2024,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,1100000000,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5693754,102.2656823
2024,Mongolia,NA,NA,NA,NA,NA,NA,NA,1,Y,640000000,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,46.8250388,103.8499736
2024,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,28.3780464,83.9999901
2024,Pakistan,NA,NA,NA,NA,NA,NA,1,NA,Y,1500000000,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,30.3308401,71.247499
2024,Russia,NA,NA,NA,NA,NA,NA,2,2,Y,130000000,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,64.6863136,97.7453061
2024,Singapore,NA,NA,NA,NA,NA,NA,1,NA,Y,2300000000,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357107,103.8194992
2024,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,10000000,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.638392,127.6961188
2024,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,38.6281733,70.8156541
2024,Thailand,2.2,0,1,2.2,NA,NA,NA,1,Y,82000000,NA,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8971921,100.83273
2024,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.32373,63.9528098
2024,Viet Nam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,15.9266657,107.9650855
NA,Turkemenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Uzkbekistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
